"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.555117226E0,-2.064439952E-1,-2.473080009E-1,-7.804750204E-1,8.443468647E-1
1.560127379E0,-2.435850054E-1,-2.586759925E-1,-6.815930009E-1,7.686455248E-1
1.565137533E0,-1.958149970E-1,-2.516529858E-1,-6.010280252E-1,6.803730045E-1
1.570147458E0,-8.152899891E-2,-2.692120075E-1,-5.497260094E-1,6.175117554E-1
1.575157610E0,3.118400089E-2,-2.958100140E-1,-4.924080074E-1,5.752752837E-1
1.580167755E0,9.956000000E-2,-3.040089905E-1,-3.770099878E-1,4.944392691E-1
1.585177909E0,1.762910038E-1,-2.648009956E-1,-1.869339943E-1,3.689748007E-1
1.590188086E0,2.198259979E-1,-1.962819993E-1,4.489500076E-2,2.981034279E-1
1.595198240E0,2.538839877E-1,-1.235549971E-1,2.974709868E-1,4.101364462E-1
1.600208319E0,2.840909958E-1,-2.678800002E-2,5.561659932E-1,6.250967148E-1
1.605218470E0,2.007009983E-1,6.126900017E-2,7.594940066E-1,7.879504599E-1
1.610228624E0,1.738390028E-1,1.417710036E-1,9.893879890E-1,1.014498698E0
1.615238778E0,1.559329927E-1,2.134210020E-1,1.259742975E0,1.287173643E0
1.620248932E0,1.536259949E-1,2.060350031E-1,1.500419974E0,1.522271812E0
1.625258852E0,1.370300055E-1,2.172400057E-1,1.755102992E0,1.773797326E0
1.630269004E0,1.035260037E-1,2.365279943E-1,2.012255907E0,2.028752563E0
1.635279149E0,7.906399667E-2,1.741899997E-1,2.234067917E0,2.242242790E0
1.640289303E0,5.322000012E-2,1.902499944E-1,2.531275034E0,2.538972376E0
1.645299456E0,-3.887400031E-2,2.335810065E-1,2.867050886E0,2.876812830E0
1.650309610E0,-1.406600028E-1,2.955819964E-1,3.098299980E0,3.115544370E0
1.655319693E0,-2.294429988E-1,3.655059934E-1,3.226479053E0,3.255212098E0
1.660329845E0,-3.116750121E-1,4.499590099E-1,3.221613884E0,3.267782190E0
1.665339990E0,-3.748080134E-1,5.526880026E-1,3.113631964E0,3.184438582E0
1.670350144E0,-4.519850016E-1,7.209069729E-1,2.939480066E0,3.060153651E0
1.675360298E0,-5.263569951E-1,8.992499709E-1,2.712909937E0,2.906128442E0
1.680370452E0,-5.716220140E-1,1.059424043E0,2.355694056E0,2.645453744E0
1.685380377E0,-6.313729882E-1,1.152269006E0,2.019471884E0,2.409278398E0
1.690390515E0,-5.946760178E-1,1.113281012E0,1.777083993E0,2.179693028E0
1.695400668E0,-4.788250029E-1,9.566270113E-1,1.801596045E0,2.095270134E0
1.700410817E0,-2.910160124E-1,6.933469772E-1,1.863998055E0,2.009952512E0
1.705420971E0,2.759000054E-3,4.086380005E-1,1.835801005E0,1.880733357E0
1.710431139E0,3.037289977E-1,2.200360000E-1,1.871922970E0,1.909126175E0
1.715441218E0,5.805349946E-1,7.495799661E-2,2.199139118E0,2.275709217E0
1.720451380E0,7.568249702E-1,4.508800060E-2,2.761996031E0,2.864164632E0
1.725461534E0,7.999939919E-1,5.128800124E-2,3.326337099E0,3.421569719E0
1.730471677E0,6.512629986E-1,6.519900262E-2,3.870963097E0,3.925907500E0
1.735481831E0,3.748820126E-1,1.048220024E-1,4.453098774E0,4.470079738E0
1.740491999E0,2.483800054E-2,1.939799935E-1,4.950210094E0,4.954071572E0
1.745501924E0,-3.594329953E-1,3.108940125E-1,5.266241074E0,5.287640514E0
1.750512072E0,-7.825469971E-1,3.983780146E-1,5.404971123E0,5.475837624E0
1.755522226E0,-1.164311051E0,4.577679932E-1,5.383218765E0,5.526682190E0
1.760532380E0,-1.403028965E0,3.451789916E-1,5.095634937E0,5.296520955E0
1.765542514E0,-1.477013946E0,1.642290056E-1,4.581236839E0,4.816250859E0
1.770552593E0,-1.402647972E0,-8.503799886E-2,3.940174103E0,4.183255282E0
1.775562759E0,-1.236601949E0,-3.359990120E-1,3.174155951E0,3.423060869E0
1.780572913E0,-9.961860180E-1,-5.290730000E-1,2.280692101E0,2.544378368E0
1.785583067E0,-8.048070073E-1,-5.790640116E-1,1.468621016E0,1.771969846E0
1.790593221E0,-6.224420071E-1,-5.450159907E-1,8.473889828E-1,1.184290746E0
1.795603375E0,-3.933219910E-1,-5.364300013E-1,3.406380117E-1,7.473242869E-1
1.800613300E0,-1.269949973E-1,-5.001760125E-1,-1.733230054E-1,5.443754559E-1
1.805623452E0,1.673170030E-1,-4.009999931E-1,-4.991039932E-1,6.617407120E-1
1.810633615E0,3.718619943E-1,-2.809270024E-1,-6.761260033E-1,8.211867606E-1
1.815643769E0,5.198810101E-1,-1.774339974E-1,-6.978420019E-1,8.881117878E-1
1.820653927E0,5.924640298E-1,-9.771300107E-2,-5.943459868E-1,8.448719484E-1
1.825664081E0,5.788310170E-1,1.268600021E-2,-4.190329909E-1,7.146991873E-1
1.830674160E0,5.548059940E-1,7.501599938E-2,-1.660320014E-1,5.839552352E-1
1.835684302E0,5.344009995E-1,8.166400343E-2,1.494800001E-1,5.608901035E-1
1.840694456E0,5.483090281E-1,4.546799883E-2,5.246620178E-1,7.602501971E-1
1.845704611E0,6.105599999E-1,-1.719300076E-2,8.731660247E-1,1.065597494E0
1.850714765E0,7.177590132E-1,-1.096440032E-1,1.088088036E0,1.308103735E0
1.855724680E0,7.442749739E-1,-1.241739988E-1,1.106209993E0,1.339053758E0
1.860734832E0,6.945340037E-1,-1.469309926E-1,1.122143984E0,1.327845367E0
1.865744985E0,5.328649879E-1,-1.843650043E-1,1.049911022E0,1.191741878E0
1.870755153E0,3.591479957E-1,-1.666139960E-1,9.059720039E-1,9.887025733E-1
1.875765307E0,1.776120067E-1,-1.702409983E-1,6.858479977E-1,7.286394845E-1
1.880775452E0,-1.300400030E-2,-1.863030046E-1,4.004139900E-1,4.418249393E-1
1.885785531E0,-1.570270061E-1,-1.821729988E-1,9.173300117E-2,2.574090629E-1
1.890795678E0,-2.747600079E-1,-1.730529964E-1,-1.974029988E-1,3.800109807E-1
1.895805832E0,-3.423219919E-1,-1.911689937E-1,-4.915449917E-1,6.287657825E-1
1.900815986E0,-3.961499929E-1,-1.667380035E-1,-8.056349754E-1,9.131177867E-1
1.905826129E0,-3.881529868E-1,-1.127699986E-1,-1.151062965E0,1.219969575E0
1.910836055E0,-3.770979941E-1,-1.107140034E-1,-1.390547037E0,1.445019567E0
1.915846226E0,-3.148379922E-1,-5.572399870E-2,-1.680812955E0,1.710953043E0
1.920856380E0,-2.104589939E-1,-1.377599966E-2,-1.993952036E0,2.005075432E0
1.925866533E0,-8.174400032E-2,3.150499985E-2,-2.252993107E0,2.254695675E0
1.930876687E0,5.530000199E-4,3.828699887E-2,-2.450376034E0,2.450675194E0
1.935886856E0,8.214899898E-2,2.992700040E-2,-2.582232952E0,2.583712659E0
1.940897010E0,1.868879944E-1,1.598400064E-2,-2.632203102E0,2.638877750E0
1.945907103E0,2.493969947E-1,8.960000123E-4,-2.626895905E0,2.638708350E0
1.950917254E0,2.313610017E-1,9.785999544E-3,-2.657654047E0,2.667723508E0
1.955927394E0,1.701190025E-1,4.724400118E-2,-2.697297096E0,2.703069384E0
1.960937548E0,7.116699964E-2,5.140800029E-2,-2.687495947E0,2.688929525E0
1.965947458E0,5.603000056E-3,6.930000335E-2,-2.645920038E0,2.646833341E0
1.970957610E0,-5.161799863E-2,4.191000015E-2,-2.619968891E0,2.620812442E0
1.975967760E0,-1.383019984E-1,-8.543999866E-3,-2.557539940E0,2.561290883E0
1.980977914E0,-1.838299930E-1,-6.479900330E-2,-2.536021948E0,2.543501464E0
1.985988067E0,-1.994320005E-1,-8.029299974E-2,-2.590907097E0,2.599811469E0
1.990998221E0,-3.231180012E-1,-2.227489948E-1,-2.624594927E0,2.653774837E0
1.996008284E0,-2.454970032E-1,-2.845399976E-1,-2.693502903E0,2.719593660E0
2.001018436E0,-1.263680011E-1,-3.081659973E-1,-2.816301107E0,2.835927905E0
2.006028595E0,-2.267480046E-1,-3.088110089E-1,-2.919526100E0,2.944556256E0
2.011038749E0,-3.840900064E-1,-2.575739920E-1,-2.960185051E0,2.996091626E0
2.016048888E0,-4.442769885E-1,-2.842760086E-1,-3.014106989E0,3.059907814E0
2.021058813E0,-4.216560125E-1,-3.608419895E-1,-3.095036030E0,3.144399587E0
2.026068956E0,-4.036549926E-1,-4.528689981E-1,-3.146728992E0,3.204673312E0
2.031079110E0,-3.676539958E-1,-5.182179809E-1,-3.156049013E0,3.219373341E0
2.036089244E0,-3.067910075E-1,-5.645290017E-1,-3.113359928E0,3.178965832E0
2.041099397E0,-2.296250015E-1,-6.627100110E-1,-3.054944038E0,3.134421043E0
2.046109491E0,-1.930699944E-1,-7.027829885E-1,-2.995174885E0,3.082572390E0
2.051119643E0,-1.492139995E-1,-7.573180199E-1,-2.894246101E0,2.995405798E0
2.056129802E0,-1.253470033E-1,-7.722690105E-1,-2.731956005E0,2.841776717E0
2.061139956E0,-1.330139935E-1,-7.540150285E-1,-2.543864012E0,2.656590954E0
2.066150110E0,-1.705189943E-1,-7.434980273E-1,-2.334018946E0,2.455506156E0
2.071160259E0,-2.553820014E-1,-6.891880035E-1,-2.138895035E0,2.261652502E0
2.076170184E0,-3.001210093E-1,-7.018250227E-1,-1.920896053E0,2.066996040E0
2.081180317E0,-3.229799867E-1,-6.858760118E-1,-1.732578993E0,1.891182683E0
2.086190470E0,-3.694980145E-1,-6.094430089E-1,-1.543768048E0,1.700343892E0
2.091200629E0,-4.201509953E-1,-5.078340173E-1,-1.380954027E0,1.530181778E0
2.096210783E0,-4.553300142E-1,-4.110000134E-1,-1.252423048E0,1.394564421E0
2.101220932E0,-4.954620004E-1,-3.244259953E-1,-1.153043032E0,1.296241896E0
2.106231086E0,-4.850949943E-1,-2.822130024E-1,-1.077731013E0,1.215098955E0
2.111241150E0,-4.173620045E-1,-2.980949879E-1,-1.001070023E0,1.124807919E0
2.116251302E0,-3.418210149E-1,-3.165380061E-1,-9.656040072E-1,1.072114273E0
2.121261442E0,-2.147029936E-1,-2.999269962E-1,-8.706359863E-1,9.455477773E-1
2.126271595E0,-7.107499987E-2,-3.115549982E-1,-6.872919798E-1,7.579501553E-1
2.131281768E0,1.879400015E-2,-2.908689976E-1,-5.661169887E-1,6.367467574E-1
2.136291693E0,7.814300060E-2,-2.661800086E-1,-3.978500068E-1,4.850183022E-1
2.141301845E0,1.547939926E-1,-2.027740031E-1,-1.421689987E-1,2.920453744E-1
2.146312004E0,2.543399930E-1,-1.157459989E-1,9.821300209E-2,2.961954795E-1
2.151322083E0,3.748829961E-1,-7.189600170E-2,3.671529889E-1,5.296296943E-1
2.156332240E0,4.698019922E-1,-3.153200075E-2,6.442909837E-1,7.980094301E-1
2.161342394E0,5.090579987E-1,7.818000391E-3,9.010900259E-1,1.034970725E0
2.166352552E0,4.648990035E-1,5.550700054E-2,1.130632043E0,1.223740547E0
2.171362705E0,4.330140054E-1,1.055340022E-1,1.386065006E0,1.455958363E0
2.176372845E0,3.486340046E-1,1.819259971E-1,1.686483026E0,1.731723919E0
2.181382770E0,2.354850024E-1,2.663629949E-1,1.970064998E0,2.001888740E0
2.186392922E0,1.289449930E-1,3.005619943E-1,2.260896921E0,2.284429734E0
2.191403090E0,3.834399953E-2,3.040249944E-1,2.502909899E0,2.521598584E0
2.196413244E0,3.875900060E-2,2.485149950E-1,2.734232903E0,2.745777035E0
2.201423408E0,5.209999904E-2,1.989099979E-1,2.990075111E0,2.997136762E0
2.206433562E0,3.434100002E-2,1.999530047E-1,3.172591925E0,3.179072196E0
2.211443631E0,-7.402999792E-3,2.299389988E-1,3.333617926E0,3.341546831E0
2.216453782E0,7.896999829E-3,2.738539875E-1,3.373472929E0,3.384579438E0
2.221463936E0,4.574099928E-2,4.070599973E-1,3.355578899E0,3.380488105E0
2.226474090E0,1.174409986E-1,5.538619757E-1,3.260260105E0,3.309055973E0
2.231484259E0,2.665109932E-1,6.389080286E-1,3.083067894E0,3.159832150E0
2.236494184E0,5.151249766E-1,6.226459742E-1,2.854264975E0,2.966457533E0
2.241504336E0,8.201019764E-1,4.190840125E-1,2.586397886E0,2.745478590E0
2.246514499E0,1.226508975E0,1.569709927E-1,2.321259975E0,2.630059321E0
2.251524578E0,1.675261021E0,-7.263000123E-3,2.122772932E0,2.704203609E0
2.256534730E0,2.079206944E0,-9.660699964E-2,2.031790018E0,2.908711932E0
2.261544883E0,2.331163883E0,-1.305550039E-1,1.985748053E0,3.065055462E0
2.266555037E0,2.422148943E0,-1.574590057E-1,2.026671886E0,3.162119191E0
2.271565186E0,2.292824984E0,-1.192369983E-1,2.010071039E0,3.051499541E0
2.276575340E0,1.954638958E0,-1.091950014E-1,2.050229073E0,2.834779754E0
2.281585494E0,1.386129975E0,-7.244700193E-2,2.135940075E0,2.547321118E0
2.286595653E0,7.166280150E-1,-5.140000139E-4,2.402117014E0,2.506735352E0
2.291605578E0,3.534200042E-2,1.133599970E-2,2.790663958E0,2.790910763E0
2.296615730E0,-5.643429756E-1,1.812300086E-2,3.185106993E0,3.234767069E0
2.301625884E0,-1.013932943E0,4.769799858E-2,3.456090927E0,3.602068796E0
2.306636051E0,-1.384250998E0,1.219469979E-1,3.717839956E0,3.969049740E0
2.311646205E0,-1.634863019E0,2.332600057E-1,3.891625881E0,4.227521652E0
2.316656279E0,-1.762784958E0,3.063899875E-1,4.198115826E0,4.563492316E0
2.321666431E0,-1.758592010E0,3.546899855E-1,4.408448219E0,4.759502762E0
2.326676585E0,-1.584139943E0,4.043489993E-1,4.385266781E0,4.680124166E0
2.331686739E0,-1.295200944E0,4.677180052E-1,4.216309071E0,4.435489578E0
2.336696893E0,-9.983620048E-1,5.507360101E-1,3.890155077E0,4.053806035E0
2.341706804E0,-6.367970109E-1,5.987290144E-1,3.538577080E0,3.644929988E0
2.346716956E0,-2.362100035E-1,6.318429708E-1,3.082375050E0,3.155321957E0
2.351727115E0,5.831500143E-2,6.446719766E-1,2.500160933E0,2.582597004E0
2.356737269E0,2.671959996E-1,6.116219759E-1,1.913472056E0,2.026536566E0
2.361747437E0,4.606229961E-1,5.131070018E-1,1.383759022E0,1.546040546E0
2.366757516E0,6.700540185E-1,3.930889964E-1,8.333200216E-1,1.139260113E0
2.371767668E0,7.567729950E-1,2.767499983E-1,2.860429883E-1,8.550535180E-1
2.376777827E0,7.884399891E-1,1.590369940E-1,-2.946760058E-1,8.566004496E-1
2.381787981E0,7.330620289E-1,9.369900078E-2,-8.107699752E-1,1.097044846E0
2.386798144E0,5.906739831E-1,1.389900036E-2,-1.180711985E0,1.320291531E0
2.391808069E0,4.474590123E-1,-9.704300016E-2,-1.430364966E0,1.501859131E0
2.396818221E0,2.862229943E-1,-2.061749995E-1,-1.640640020E0,1.678133311E0
2.401828374E0,1.298529953E-1,-2.949729860E-1,-1.774332047E0,1.803364931E0
2.406838528E0,-1.926499978E-2,-3.983229995E-1,-1.815538049E0,1.858819722E0
2.411848668E0,-1.105289981E-1,-5.021589994E-1,-1.749304056E0,1.823306063E0
2.416858747E0,-1.701280028E-1,-5.767949820E-1,-1.621955991E0,1.729848902E0
2.421868875E0,-2.439630032E-1,-6.740409732E-1,-1.516942978E0,1.677785796E0
2.426878800E0,-3.618769944E-1,-7.064759731E-1,-1.430282950E0,1.635778890E0
2.431888942E0,-4.651089907E-1,-7.221000195E-1,-1.353667974E0,1.603175535E0
2.436899326E0,-5.367770195E-1,-6.975229979E-1,-1.267058969E0,1.542759324E0
2.441909262E0,-6.695709825E-1,-6.633989811E-1,-1.168938041E0,1.501612351E0
2.446919413E0,-7.664759755E-1,-6.167830229E-1,-1.088150978E0,1.466962600E0
2.451929567E0,-8.600789905E-1,-5.606560111E-1,-1.051867962E0,1.469863001E0
2.456939721E0,-9.563620090E-1,-5.070049763E-1,-1.059044003E0,1.514350204E0
2.461949795E0,-1.031978011E0,-4.386300147E-1,-1.082479000E0,1.558568475E0
2.466959947E0,-1.051116943E0,-3.250310123E-1,-1.104161978E0,1.558738484E0
2.471970101E0,-1.024942040E0,-1.860699952E-1,-1.258641958E0,1.633801643E0
2.476980255E0,-9.865710139E-1,-5.642100051E-2,-1.431854963E0,1.739745479E0
2.481990408E0,-8.961489797E-1,3.858200088E-2,-1.642681003E0,1.871622943E0
2.487000334E0,-7.618439794E-1,5.273599923E-2,-1.860028982E0,2.010695190E0
2.492010485E0,-5.479469895E-1,5.521399900E-2,-2.087579966E0,2.159000834E0
2.497020625E0,-3.460060060E-1,4.171599820E-2,-2.267997026E0,2.294617810E0
2.502030779E0,-1.557939947E-1,1.776899956E-2,-2.476540089E0,2.481499208E0
2.507040923E0,9.697999805E-3,-2.081800066E-2,-2.706499100E0,2.706596538E0
2.512051002E0,8.866699785E-2,-3.903400153E-2,-2.833914042E0,2.835569482E0
2.517061154E0,1.057000011E-1,-1.815900020E-2,-2.950301886E0,2.952250575E0
2.522071332E0,7.975599915E-2,-2.706100047E-2,-3.018717051E0,3.019891711E0
2.527081486E0,3.527899832E-2,-4.367500171E-2,-3.009149075E0,3.009672784E0
2.532091653E0,-5.714999977E-3,-1.098169982E-1,-2.953588963E0,2.955635328E0
2.537101578E0,-4.729500040E-2,-1.684319973E-1,-2.810735941E0,2.816175187E0
2.542111721E0,-7.874900103E-2,-2.530379891E-1,-2.693938017E0,2.706941386E0
2.547121875E0,-5.444499850E-2,-3.382619917E-1,-2.582231045E0,2.604861340E0
2.552132029E0,-2.552700043E-2,-3.936510086E-1,-2.463663101E0,2.495044813E0
2.557142183E0,-6.145700067E-2,-4.680170119E-1,-2.330265999E0,2.377594690E0
2.562152286E0,-9.732899815E-2,-4.941360056E-1,-2.297724009E0,2.352271019E0
2.567162438E0,-9.712000191E-2,-5.018990040E-1,-2.243963003E0,2.301457118E0
2.572172592E0,-6.010299921E-2,-5.046250224E-1,-2.209333897E0,2.267027801E0
2.577182759E0,-5.534499884E-2,-4.647090137E-1,-2.229604006E0,2.278190413E0
2.582192913E0,-9.765000083E-3,-4.021089971E-1,-2.238429070E0,2.274280480E0
2.587202848E0,5.807000026E-2,-3.472000062E-1,-2.244910955E0,2.272343541E0
2.592213000E0,1.191859990E-1,-2.918280065E-1,-2.218200922E0,2.240487496E0
2.597223158E0,1.908469945E-1,-2.729440033E-1,-2.153836012E0,2.179433543E0
2.602233312E0,2.838400006E-1,-2.564499974E-1,-2.142040968E0,2.175929975E0
2.607243462E0,3.507010043E-1,-1.910219938E-1,-2.100985050E0,2.138602062E0
2.612253541E0,4.499410093E-1,-1.662719995E-1,-2.074923038E0,2.129647601E0
2.617263693E0,5.211949944E-1,-9.736400098E-2,-2.017009974E0,2.085534273E0
2.622273836E0,6.045820117E-1,-6.037999876E-3,-1.938197017E0,2.030311193E0
2.627283990E0,6.033880115E-1,5.932000000E-3,-1.909752011E0,2.002814276E0
2.632294139E0,5.863909721E-1,8.456000127E-3,-1.885489941E0,1.974588107E0
2.637304064E0,5.293959975E-1,2.132800035E-2,-1.832180977E0,1.907249889E0
2.642314216E0,4.055669904E-1,4.240800068E-2,-1.807489038E0,1.852916523E0
2.647324370E0,2.291039973E-1,1.193599962E-2,-1.714933991E0,1.730210884E0
2.652334524E0,4.008800164E-2,-3.933700174E-2,-1.648162007E0,1.649118689E0
2.657344589E0,-9.940099716E-2,-5.322900042E-2,-1.547606945E0,1.551709103E0
2.662354741E0,-2.532140017E-1,-2.430699952E-2,-1.450770974E0,1.472903452E0
2.667364879E0,-3.474659920E-1,-6.703399867E-2,-1.334205985E0,1.380337561E0
2.672375033E0,-3.923029900E-1,-1.266359985E-1,-1.195773959E0,1.264837410E0
2.677385187E0,-4.305689931E-1,-1.173830032E-1,-1.026815057E0,1.119605997E0
2.682395112E0,-3.828780055E-1,-1.160319969E-1,-8.039140105E-1,8.979625425E-1
2.687405264E0,-2.301129997E-1,-1.255789995E-1,-5.522329807E-1,6.112964442E-1
2.692415442E0,-5.195799842E-2,-8.738800138E-2,-3.040820062E-1,3.206277638E-1
2.697425596E0,1.208179966E-1,-1.017529964E-1,9.118000045E-3,1.582207272E-1
2.702435726E0,3.279890120E-1,-8.452899754E-2,3.349109888E-1,4.763268981E-1
2.707445805E0,5.344719887E-1,-1.001750007E-1,6.790689826E-1,8.699597810E-1
2.712455956E0,6.794959903E-1,-1.408990026E-1,9.856529832E-1,1.205437320E0
2.717466080E0,7.932789922E-1,-1.673949957E-1,1.297991037E0,1.530389943E0
2.722476234E0,7.791290283E-1,-1.751710027E-1,1.573675036E0,1.764703953E0
2.727486398E0,6.730939746E-1,-9.954900295E-2,1.854859948E0,1.975720357E0
2.732496323E0,5.105929971E-1,3.982400149E-2,2.155662060E0,2.215664703E0
2.737506475E0,2.468679994E-1,1.838999987E-1,2.486928940E0,2.505908731E0
2.742516619E0,7.672300190E-2,2.917659879E-1,2.788324118E0,2.804597154E0
2.747526773E0,-1.016839966E-1,3.769289851E-1,2.951283932E0,2.976993776E0
2.752536819E0,-2.753840089E-1,4.311240017E-1,3.098107100E0,3.140059212E0
2.757546971E0,-3.837670088E-1,4.514969885E-1,3.242275000E0,3.295978431E0
2.762557124E0,-4.357480109E-1,4.158430099E-1,3.390422106E0,3.443510388E0
2.767567278E0,-4.556449950E-1,4.158720076E-1,3.481666088E0,3.535896016E0
2.772577422E0,-4.251289964E-1,4.435339868E-1,3.404834032E0,3.459819626E0
2.777587347E0,-4.096969962E-1,5.298550129E-1,3.200148106E0,3.269487095E0
2.782597499E0,-4.340710044E-1,6.850609779E-1,2.874775887E0,2.986982186E0
2.787607653E0,-4.809179902E-1,8.162909746E-1,2.440817118E0,2.618243929E0
2.792617812E0,-5.462960005E-1,9.060609937E-1,1.994696975E0,2.257919809E0
2.797627966E0,-4.899080098E-1,9.253950119E-1,1.761355042E0,2.049082080E0
2.802638059E0,-2.352170050E-1,8.168669939E-1,1.582000017E0,1.795918367E0
2.807648210E0,1.349260062E-1,5.819510221E-1,1.382436991E0,1.505989393E0
2.812658369E0,5.172179937E-1,2.757860124E-1,1.212797046E0,1.347014867E0
2.817668523E0,7.852749825E-1,2.795800008E-2,1.085919023E0,1.340394931E0
2.822678438E0,1.008141041E0,-2.589000016E-2,1.160058022E0,1.537124999E0
2.827688590E0,1.151414990E0,2.550000092E-3,1.386055946E0,1.801919551E0
2.832698759E0,1.211017966E0,1.338790059E-1,1.847301006E0,2.212918686E0
2.837708913E0,1.142863035E0,2.395469993E-1,2.395279884E0,2.664748470E0
2.842719076E0,9.710400105E-1,2.220429927E-1,2.970769882E0,3.133320202E0
2.847729155E0,7.324810028E-1,1.651819944E-1,3.469774008E0,3.550090869E0
2.852739321E0,4.249629974E-1,9.987899661E-2,3.723529100E0,3.749031652E0
2.857749475E0,7.096999791E-3,1.033720002E-1,3.896965027E0,3.898342283E0
2.862759604E0,-4.014630020E-1,5.814500153E-2,4.046981812E0,4.067261384E0
2.867769758E0,-7.879120111E-1,-1.862300001E-2,4.081885815E0,4.157276026E0
2.872779927E0,-1.079251051E0,-1.389939934E-1,3.855325937E0,4.005950604E0
2.877790081E0,-1.196014047E0,-3.162730038E-1,3.508929968E0,3.720627330E0
2.882800006E0,-1.206967950E0,-4.918870032E-1,3.168833017E0,3.426401487E0
2.887810188E0,-1.104542971E0,-7.019159794E-1,2.762860060E0,3.057138683E0
2.892820267E0,-9.447469711E-1,-8.199769855E-1,2.263698101E0,2.586356160E0
2.897830417E0,-7.731239796E-1,-8.639400005E-1,1.765647054E0,2.112255319E0
2.902840571E0,-5.809550285E-1,-7.932299972E-1,1.369768023E0,1.686115954E0
2.907850745E0,-3.139269948E-1,-7.236989737E-1,1.029160023E0,1.296711500E0
2.912860899E0,-9.012100101E-2,-5.933759809E-1,6.970379949E-1,9.198254268E-1
2.917870833E0,5.028999969E-2,-4.201380014E-1,4.480769932E-1,6.162937743E-1
2.922880985E0,2.451860011E-1,-3.044860065E-1,2.827140093E-1,4.824470067E-1
2.927891144E0,4.173829854E-1,-2.092359960E-1,2.732749879E-1,5.409875022E-1
2.932901298E0,5.989429951E-1,-1.850229949E-1,3.421390057E-1,7.141605696E-1
2.937911392E0,7.871549726E-1,-1.338839978E-1,4.783270061E-1,9.307709710E-1
2.942921544E0,9.068909883E-1,-9.520199895E-2,6.227399707E-1,1.104228127E0
2.947931692E0,9.507960081E-1,-1.001679972E-1,8.098409772E-1,1.252952148E0
2.952941846E0,9.801729918E-1,-8.889099956E-2,1.044705987E0,1.435287882E0
2.957952009E0,8.875970244E-1,-1.044630036E-1,1.196638942E0,1.493548042E0
2.962961934E0,7.453479767E-1,-1.192229986E-1,1.270714998E0,1.477996731E0
2.967972077E0,5.087609887E-1,-8.993399888E-2,1.322095990E0,1.419458937E0
2.972982231E0,2.897860110E-1,-9.217999876E-2,1.302857041E0,1.337875015E0
2.977992385E0,6.863799691E-2,-8.642300218E-2,1.209792018E0,1.214815557E0
2.983002539E0,-3.137499839E-2,-8.878999949E-2,1.004385948E0,1.008790953E0
2.988012632E0,-1.263259947E-1,-8.753799647E-2,7.705900073E-1,7.857672156E-1
2.993022783E0,-2.001850009E-1,-1.117120013E-1,5.201370120E-1,5.684154441E-1
2.998032937E0,-2.796129882E-1,-1.014550030E-1,2.548809946E-1,3.917152821E-1
3.003043091E0,-3.061439991E-1,-7.818800211E-2,-3.211300075E-2,3.175984205E-1
3.008053016E0,-3.054090142E-1,-1.921799965E-2,-3.404110074E-1,4.577375355E-1
3.013063173E0,-3.061659932E-1,3.872400150E-2,-6.717309952E-1,7.392291212E-1
3.018073327E0,-2.807880044E-1,1.331119984E-1,-9.635980129E-1,1.012463253E0
3.023083495E0,-2.227140069E-1,2.269950062E-1,-1.215242028E0,1.256161394E0
3.028093649E0,-1.202339977E-1,3.013139963E-1,-1.486210942E0,1.521206529E0
3.033103802E0,2.519400045E-2,3.039110005E-1,-1.718762040E0,1.745605793E0
3.038113971E0,1.337500066E-1,2.820129991E-1,-1.968772054E0,1.993359926E0
3.043124050E0,2.042330056E-1,2.586619854E-1,-2.164707899E0,2.189652354E0
3.048134202E0,2.535310090E-1,2.566049993E-1,-2.328404903E0,2.356181974E0
3.053144356E0,3.009620011E-1,1.904000044E-1,-2.445121050E0,2.470920322E0
3.058154500E0,2.850289941E-1,1.279329956E-1,-2.427618980E0,2.447640148E0
3.063164425E0,2.174409926E-1,1.034509987E-1,-2.427704096E0,2.439616747E0
3.068174577E0,1.468279958E-1,9.022600204E-2,-2.490201950E0,2.496158037E0
3.073184656E0,5.421999842E-2,4.636900127E-2,-2.518646955E0,2.519657195E0
